Player,Season,Points,Field Goal %,Three Pointer %,Free Throw %,ORB,Turnovers
Kobe Bryant,2016,17,0.313,0.429,1,0,3
Kobe Bryant,2016,25,0.4,0.125,0.8,1,3
Kobe Bryant,2016,22,0.4,0.143,0.714,2,0
Kobe Bryant,2016,15,0.25,0.2,0.889,0,2
Kobe Bryant,2016,13,0.357,0.286,0.5,0,1
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,5,0.5,0.5,0.667,1,0
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,12,0.286,0,1,0,3
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,26,0.688,0.75,0.5,1,0
Kobe Bryant,2016,14,0.333,0.25,0.75,0,1
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,20,0.389,0.4,1,0,4
Kobe Bryant,2016,17,0.385,0.375,1,0,1
Kobe Bryant,2016,28,0.455,0.444,0.8,0,1
Kobe Bryant,2016,17,0.4,0.429,1,0,2
Kobe Bryant,2016,5,0.091,0,1,0,0
Kobe Bryant,2016,2,0.143,0,,1,1
Kobe Bryant,2016,34,0.393,0.364,0.8,1,0
Kobe Bryant,2016,6,0.167,0,1,1,2
Kobe Bryant,2016,17,0.316,0.167,1,0,1
Kobe Bryant,2016,14,0.267,0.333,1,0,2
Kobe Bryant,2016,35,0.455,0.364,1,0,4
Kobe Bryant,2016,,,,,,
Kobe Bryant,2016,13,0.333,0.333,1,0,2
Kobe Bryant,2016,60,0.44,0.286,0.833,0,2
Kyle Lowry,2020,22,0.267,0.273,0.846,1,4
Kyle Lowry,2020,29,0.611,0.6,1,0,4
Kyle Lowry,2020,11,0.364,0.333,,0,2
Kyle Lowry,2020,26,0.389,0.273,0.9,1,2
Kyle Lowry,2020,20,0.538,0.333,0.8,0,2
Kyle Lowry,2020,36,0.611,0.556,1,0,6
Kyle Lowry,2020,24,0.533,0.714,0.75,0,6
Kyle Lowry,2020,6,0.4,0.4,,0,1
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,12,0.111,0,1,2,1
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,19,0.625,0.6,1,1,4
Kyle Lowry,2020,26,0.5,0.5,0.889,2,4
Kyle Lowry,2020,11,0.2,0.125,0.8,0,2
Kyle Lowry,2020,6,0.125,0,1,1,2
Kyle Lowry,2020,17,0.357,0.25,0.833,0,2
Kyle Lowry,2020,20,0.462,0.429,0.625,0,1
Kyle Lowry,2020,20,0.294,0.5,0.875,3,3
Kyle Lowry,2020,26,0.5,0.429,0.818,0,5
Kyle Lowry,2020,32,0.522,0.385,0.75,0,1
Kyle Lowry,2020,30,0.476,0.417,0.833,0,5
Kyle Lowry,2020,14,0.308,0.429,0.75,1,5
Kyle Lowry,2020,30,0.588,0.5,0.833,0,6
Kyle Lowry,2020,20,0.462,0.333,1,0,6
Kyle Lowry,2020,24,0.438,0.333,1,0,1
Kyle Lowry,2020,15,0.25,0.167,0.833,1,1
Kyle Lowry,2020,26,0.316,0.417,0.9,0,1
Kyle Lowry,2020,24,0.304,0.25,0.857,1,2
Kyle Lowry,2020,15,0.308,0.333,0.625,1,2
Kyle Lowry,2020,16,0.333,0.333,1,0,2
Kyle Lowry,2020,17,0.462,0.4,0.75,1,4
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,11,0.444,0.333,1,1,1
Kyle Lowry,2020,28,0.588,0.625,0.75,1,2
Kyle Lowry,2020,10,0.273,0,1,1,3
Kyle Lowry,2020,16,0.417,0,0.667,0,2
Kyle Lowry,2020,26,0.417,0.375,0.929,0,0
Kyle Lowry,2020,16,0.429,0.143,1,0,2
Kyle Lowry,2020,12,0.5,0.4,1,0,5
Kyle Lowry,2020,23,0.5,0.333,0.833,2,3
Kyle Lowry,2020,7,0.222,0.25,0.667,0,2
Kyle Lowry,2020,14,0.429,0.429,0.833,0,2
Kyle Lowry,2020,32,0.571,0.5,1,3,3
Kyle Lowry,2020,16,0.545,0.429,1,1,2
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,27,0.563,0.571,0.833,1,8
Kyle Lowry,2020,12,0.308,0.5,0.5,0,3
Kyle Lowry,2020,13,0.4,0.375,1,0,6
Kyle Lowry,2020,16,0.462,0.375,1,2,2
Kyle Lowry,2020,10,0.167,0.143,0.833,0,4
Kyle Lowry,2020,21,0.357,0.25,0.8,2,2
Kyle Lowry,2020,17,0.286,0.2,1,0,4
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,28,0.421,0.5,1,0,3
Kyle Lowry,2020,26,0.429,0.333,1,0,3
Kyle Lowry,2020,30,0.667,0.6,0.8,0,2
Kyle Lowry,2020,21,0.389,0.333,0.6,0,3
Kyle Lowry,2020,33,0.5,0.556,0.8,1,4
Kyle Lowry,2020,14,0.25,0.5,1,0,4
Kyle Lowry,2020,8,0.222,0.286,0.667,1,4
Kyle Lowry,2020,11,0.5,0,1,0,3
Kyle Lowry,2020,15,0.333,0.222,0.833,0,9
Kyle Lowry,2020,,,,,,
Kyle Lowry,2020,19,0.545,0.25,0.667,0,0
Kyle Lowry,2020,,,,,,
Kyrie Irving,2023,15,0.316,0,1,0,2
Kyrie Irving,2023,30,0.458,0.385,1,1,2
Kyrie Irving,2023,37,0.583,0.333,0.875,2,3
Kyrie Irving,2023,27,0.429,0,0.9,0,1
Kyrie Irving,2023,39,0.452,0.357,1,2,3
Kyrie Irving,2023,35,0.591,0.417,0.8,1,2
Kyrie Irving,2023,28,0.474,0.364,1,0,3
Kyrie Irving,2023,4,0.167,0,,0,3
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,14,0.417,0.4,1,0,4
Kyrie Irving,2023,23,0.556,0.25,1,0,2
Kyrie Irving,2023,29,0.688,0.625,1,0,1
Kyrie Irving,2023,20,0.471,0.333,1,0,1
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,22,0.471,0.4,0.667,1,0
Kyrie Irving,2023,20,0.529,0.4,,0,4
Kyrie Irving,2023,27,0.429,0.333,0.875,0,2
Kyrie Irving,2023,27,0.588,0.4,0.714,1,4
Kyrie Irving,2023,18,0.333,0.2,1,3,2
Kyrie Irving,2023,33,0.583,0.143,1,0,1
Kyrie Irving,2023,33,0.524,0.556,1,5,6
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,24,0.412,0.3,1,1,1
Kyrie Irving,2023,32,0.591,0.333,1,0,1
Kyrie Irving,2023,38,0.565,0.5,0.875,1,4
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,18,0.333,0.429,1,1,2
Kyrie Irving,2023,32,0.579,0.636,0.75,0,3
Kyrie Irving,2023,28,0.5,0.455,1,2,2
Kyrie Irving,2023,28,0.579,0.444,1,0,2
Kyrie Irving,2023,27,0.786,0.8,0.5,2,1
Kyrie Irving,2023,25,0.417,0.125,1,1,2
Kyrie Irving,2023,19,0.318,0.3,1,2,2
Kyrie Irving,2023,29,0.476,0.4,0.75,1,1
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,24,0.375,0.273,0.75,0,2
Kyrie Irving,2023,15,0.35,0.143,,3,3
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,30,0.407,0.25,1,0,1
Kyrie Irving,2023,48,0.621,0.533,0.667,3,1
Kyrie Irving,2023,38,0.545,0.714,1,2,1
Kyrie Irving,2023,30,0.6,0.4,0.909,0,4
Kyrie Irving,2023,40,0.519,0.5,0.857,0,4
Kyrie Irving,2023,32,0.444,0.417,0.5,2,3
Kyrie Irving,2023,26,0.438,0.429,0.818,1,2
Kyrie Irving,2023,20,0.5,0.143,1,0,3
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,24,0.529,0.5,1,0,5
Kyrie Irving,2023,25,0.357,0.375,1,3,2
Kyrie Irving,2023,28,0.524,0.4,1,1,1
Kyrie Irving,2023,36,0.652,0.444,1,2,2
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,23,0.615,0.75,1,0,1
Kyrie Irving,2023,21,0.364,0.2,1,3,3
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,16,0.389,0,0.667,2,0
Kyrie Irving,2023,40,0.682,0.75,0.667,0,2
Kyrie Irving,2023,30,0.526,0.375,1,2,3
Kyrie Irving,2023,33,0.556,0.429,1,0,3
Kyrie Irving,2023,27,0.417,0.364,1,0,2
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,38,0.609,0.556,1,1,2
Kyrie Irving,2023,28,0.417,0.222,1,0,2
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,18,0.375,0.125,0.714,3,1
Kyrie Irving,2023,18,0.333,0.333,1,0,2
Kyrie Irving,2023,16,0.636,0.5,1,1,0
Kyrie Irving,2023,23,0.471,0.429,1,1,1
Kyrie Irving,2023,23,0.588,0.25,1,0,1
Kyrie Irving,2023,41,0.593,0.167,1,2,1
Kyrie Irving,2023,31,0.522,0.6,1,0,3
Kyrie Irving,2023,,,,,,
Kyrie Irving,2023,,,,,,
LaMarcus Aldridge,2019,21,0.304,0,0.7,8,2
LaMarcus Aldridge,2019,12,0.462,0,0,5,0
LaMarcus Aldridge,2019,37,0.591,,0.611,5,1
LaMarcus Aldridge,2019,15,0.278,0,1,6,1
LaMarcus Aldridge,2019,15,0.438,,0.5,2,4
LaMarcus Aldridge,2019,20,0.353,,1,3,1
LaMarcus Aldridge,2019,24,0.769,,1,1,3
LaMarcus Aldridge,2019,22,0.524,,,4,1
LaMarcus Aldridge,2019,14,0.429,0,1,1,4
LaMarcus Aldridge,2019,6,0.143,,1,4,1
LaMarcus Aldridge,2019,27,0.476,,0.875,2,2
LaMarcus Aldridge,2019,14,0.5,,1,3,4
LaMarcus Aldridge,2019,6,0.25,0,,4,2
LaMarcus Aldridge,2019,10,0.2,,1,6,3
LaMarcus Aldridge,2019,24,0.625,0,1,6,2
LaMarcus Aldridge,2019,7,0.182,,0.75,2,1
LaMarcus Aldridge,2019,19,0.3,0,0.778,6,0
LaMarcus Aldridge,2019,33,0.56,0,0.833,5,3
LaMarcus Aldridge,2019,15,0.5,,0.75,0,3
LaMarcus Aldridge,2019,20,0.667,,0.8,3,2
LaMarcus Aldridge,2019,,,,,,
LaMarcus Aldridge,2019,10,0.455,,,2,2
LaMarcus Aldridge,2019,20,0.438,,1,4,0
LaMarcus Aldridge,2019,29,0.733,,0.875,2,5
LaMarcus Aldridge,2019,16,0.7,,1,1,3
LaMarcus Aldridge,2019,21,0.5,,1,3,2
LaMarcus Aldridge,2019,14,0.375,,1,3,0
LaMarcus Aldridge,2019,20,0.667,,,1,2
LaMarcus Aldridge,2019,18,0.5,,0.5,1,4
LaMarcus Aldridge,2019,27,0.857,1,0.5,1,2
LaMarcus Aldridge,2019,29,0.625,,0.818,2,0
LaMarcus Aldridge,2019,20,0.571,,1,1,0
LaMarcus Aldridge,2019,20,0.667,0,0.889,0,2
LaMarcus Aldridge,2019,10,0.4,1,1,3,2
LaMarcus Aldridge,2019,18,0.5,,,2,0
LaMarcus Aldridge,2019,27,0.684,0,1,2,0
LaMarcus Aldridge,2019,24,0.5,,0.667,4,0
LaMarcus Aldridge,2019,38,0.609,0,0.833,3,2
LaMarcus Aldridge,2019,32,0.565,,0.857,3,2
LaMarcus Aldridge,2019,23,0.714,,1,0,3
LaMarcus Aldridge,2019,18,0.556,,0.8,0,0
LaMarcus Aldridge,2019,,,,,,
LaMarcus Aldridge,2019,25,0.75,,0.875,2,4
LaMarcus Aldridge,2019,13,0.333,,0.833,2,1
LaMarcus Aldridge,2019,56,0.606,,1,4,5
LaMarcus Aldridge,2019,17,0.571,0,1,1,0
LaMarcus Aldridge,2019,28,0.647,,1,2,0
LaMarcus Aldridge,2019,8,0.364,,,3,4
LaMarcus Aldridge,2019,25,0.4,,0.75,5,4
LaMarcus Aldridge,2019,30,0.619,1,0.6,6,2
LaMarcus Aldridge,2019,13,0.417,1,1,2,2
LaMarcus Aldridge,2019,28,0.6,,1,2,1
LaMarcus Aldridge,2019,30,0.571,0,1,3,2
LaMarcus Aldridge,2019,29,0.667,,0.9,8,2
LaMarcus Aldridge,2019,20,0.385,,0.909,6,3
LaMarcus Aldridge,2019,25,0.6,,1,6,2
LaMarcus Aldridge,2019,22,0.462,0,1,4,1
LaMarcus Aldridge,2019,,,,,,
LaMarcus Aldridge,2019,17,0.368,,0.6,5,4
LaMarcus Aldridge,2019,15,0.313,0.5,1,3,0
LaMarcus Aldridge,2019,22,0.533,,0.6,4,1
LaMarcus Aldridge,2019,6,0.25,0,1,4,2
LaMarcus Aldridge,2019,,,,,,
LaMarcus Aldridge,2019,18,0.583,,1,0,2
LaMarcus Aldridge,2019,26,0.571,0,0.667,4,1
LaMarcus Aldridge,2019,24,0.5,,1,1,0
LaMarcus Aldridge,2019,27,0.556,,1,2,0
LaMarcus Aldridge,2019,22,0.529,0.5,0.75,1,4
LaMarcus Aldridge,2019,32,0.688,1,0.818,2,4
LaMarcus Aldridge,2019,29,0.538,0.5,,4,0
LaMarcus Aldridge,2019,28,0.579,0,1,3,4
LaMarcus Aldridge,2019,18,0.571,,1,1,0
LaMarcus Aldridge,2019,12,0.385,,0.667,1,4
LaMarcus Aldridge,2019,23,0.667,0.333,1,3,2
LaMarcus Aldridge,2019,17,0.6,,1,2,2
LaMarcus Aldridge,2019,10,0.385,,,2,1
LaMarcus Aldridge,2019,48,0.645,1,0.875,3,3
LaMarcus Aldridge,2019,20,0.444,0,0.8,8,0
LaMarcus Aldridge,2019,14,0.4,0,0.667,1,1
LaMarcus Aldridge,2019,27,0.5,0,0.5,10,0
LaMarcus Aldridge,2019,16,0.545,,0.667,1,1
LaMarcus Aldridge,2019,16,0.5,0,1,0,1
LaMarcus Aldridge,2019,24,0.588,,0.8,6,0
LaMarcus Aldridge,2019,,,,,,
LaMarcus Aldridge,2019,18,0.429,0,1,5,1
LaMarcus Aldridge,2019,34,0.714,0,0.8,5,2
LaMelo Ball,2022,31,0.478,0.778,1,2,2
LaMelo Ball,2022,17,0.667,0.333,,0,3
LaMelo Ball,2022,18,0.444,0.167,1,0,0
LaMelo Ball,2022,25,0.368,0.5,1,0,6
LaMelo Ball,2022,7,0.214,0.2,,2,3
LaMelo Ball,2022,6,0.143,0,1,2,2
LaMelo Ball,2022,27,0.5,0.444,0.75,1,1
LaMelo Ball,2022,30,0.545,0.625,1,4,3
LaMelo Ball,2022,14,0.357,0,1,1,4
LaMelo Ball,2022,24,0.643,0.5,1,1,2
LaMelo Ball,2022,21,0.421,0.4,1,3,2
LaMelo Ball,2022,25,0.421,0.375,1,3,3
LaMelo Ball,2022,12,0.385,0.286,0,1,4
LaMelo Ball,2022,12,0.308,0,0.8,1,4
LaMelo Ball,2022,21,0.471,0.5,1,0,4
LaMelo Ball,2022,11,0.222,0.286,1,2,5
LaMelo Ball,2022,32,0.545,0.444,1,1,5
LaMelo Ball,2022,15,0.278,0.429,1,3,1
LaMelo Ball,2022,28,0.417,0.333,0.714,1,6
LaMelo Ball,2022,22,0.412,0.444,1,1,2
LaMelo Ball,2022,,,,,,
LaMelo Ball,2022,10,0.4,0,0.667,1,4
LaMelo Ball,2022,19,0.368,0.333,1,4,2
LaMelo Ball,2022,18,0.333,0.375,0.833,2,3
LaMelo Ball,2022,36,0.545,0.533,1,1,7
LaMelo Ball,2022,,,,,,
LaMelo Ball,2022,,,,,,
LaMelo Ball,2022,,,,,,
LaMelo Ball,2022,,,,,,
LaMelo Ball,2022,,,,,,
LaMelo Ball,2022,,,,,,
LaMelo Ball,2022,27,0.647,0.6,1,1,2
LaMelo Ball,2022,9,0.167,0.167,1,5,2
LaMelo Ball,2022,21,0.4,0.429,1,2,4
LaMelo Ball,2022,16,0.455,0.2,1,0,3
LaMelo Ball,2022,16,0.5,0.571,,1,1
LaMelo Ball,2022,21,0.615,0.25,0.8,5,4
LaMelo Ball,2022,17,0.417,0.5,0.667,0,1
LaMelo Ball,2022,18,0.381,0.222,0,1,2
LaMelo Ball,2022,12,0.364,0.333,0.5,0,4
LaMelo Ball,2022,19,0.421,0.286,0.5,2,2
LaMelo Ball,2022,,,,,,
LaMelo Ball,2022,23,0.421,0.333,1,3,4
LaMelo Ball,2022,13,0.313,0,1,0,1
LaMelo Ball,2022,23,0.444,0.429,1,2,3
LaMelo Ball,2022,,,,,,
LaMelo Ball,2022,15,0.333,0.5,1,4,8
LaMelo Ball,2022,10,0.333,0.333,,4,1
LaMelo Ball,2022,19,0.353,0,1,1,4
LaMelo Ball,2022,25,0.5,0.2,0.889,1,4
LaMelo Ball,2022,29,0.688,0.75,0.8,1,4
LaMelo Ball,2022,20,0.389,0.25,0.667,1,1
LaMelo Ball,2022,23,0.421,0.167,1,0,0
LaMelo Ball,2022,38,0.5,0.4,0.769,2,3
LaMelo Ball,2022,15,0.357,0.667,1,1,6
LaMelo Ball,2022,12,0.455,0.333,,0,1
LaMelo Ball,2022,15,0.263,0.167,0.8,3,7
LaMelo Ball,2022,33,0.48,0.5,0.667,3,4
LaMelo Ball,2022,31,0.714,0.778,0.8,3,2
LaMelo Ball,2022,25,0.381,0.417,1,1,4
LaMelo Ball,2022,22,0.364,0.375,0.6,1,2
LaMelo Ball,2022,14,0.333,0.111,0.75,2,5
LaMelo Ball,2022,,,,,,
LaMelo Ball,2022,13,0.313,0.286,1,1,6
LaMelo Ball,2022,17,0.25,0.375,1,1,4
LaMelo Ball,2022,24,0.5,0.571,1,2,3
LaMelo Ball,2022,2,0,0,1,0,1
LaMelo Ball,2022,24,0.438,0.444,1,1,4
LaMelo Ball,2022,24,0.409,0.25,0.8,2,4
LaMelo Ball,2022,15,0.5,0,1,1,6
LaMelo Ball,2022,17,0.5,0.286,0.75,0,1
LaMelo Ball,2022,21,0.462,0.625,1,1,3
LaMelo Ball,2022,22,0.438,0.5,1,0,3
LaMelo Ball,2022,17,0.5,0.625,,1,0
LaMelo Ball,2022,17,0.5,0.444,1,0,1
LaMelo Ball,2022,32,0.565,0.429,,1,4
LaMelo Ball,2022,21,0.409,0.333,1,1,2
LaMelo Ball,2022,33,0.476,0.583,0.75,1,1
LaMelo Ball,2022,22,0.381,0.364,1,3,3
LaMelo Ball,2022,20,0.444,0.125,1,1,6
LaMelo Ball,2022,13,0.417,0.5,,0,6
LaMelo Ball,2022,18,0.538,0.444,,1,5
LaMelo Ball,2022,26,0.476,0.4,1,0,3
LaMelo Ball,2022,,,,,,
LaMelo Ball,2022,24,0.5,0.556,1,1,4
LaMelo Ball,2022,24,0.5,0.857,1,2,8
Latrell Sprewell,2001,6,0.111,0,1,1,3
Latrell Sprewell,2001,15,0.417,0.5,1,0,1
Latrell Sprewell,2001,15,0.308,0.5,1,0,2
Latrell Sprewell,2001,16,0.333,0.25,0.714,2,1
Latrell Sprewell,2001,,,,,,
Latrell Sprewell,2001,,,,,,
Latrell Sprewell,2001,,,,,,
Latrell Sprewell,2001,10,0.286,0,1,1,1
Latrell Sprewell,2001,12,0.357,,0.667,0,3
Latrell Sprewell,2001,19,0.357,0,0.75,1,4
Latrell Sprewell,2001,22,0.429,1,0.75,2,1
Latrell Sprewell,2001,22,0.421,0,0.857,2,1
Latrell Sprewell,2001,16,0.5,0.333,0.75,0,5
Latrell Sprewell,2001,20,0.474,0.5,0.5,0,2
Latrell Sprewell,2001,18,0.5,0.667,1,0,1
Latrell Sprewell,2001,22,0.474,0,0.667,0,1
Latrell Sprewell,2001,13,0.444,,1,0,0
Latrell Sprewell,2001,17,0.455,,1,0,5
Latrell Sprewell,2001,19,0.643,0,0.5,1,2
Latrell Sprewell,2001,8,0.333,0,0,0,1
Latrell Sprewell,2001,,,,,,
Latrell Sprewell,2001,20,0.474,0,1,0,0
Latrell Sprewell,2001,29,0.55,0.5,0.75,1,4
Latrell Sprewell,2001,18,0.438,1,1,0,5
Latrell Sprewell,2001,12,0.417,0,0.5,0,2
Latrell Sprewell,2001,10,0.231,0,0.571,1,7
Latrell Sprewell,2001,10,0.286,0,0.286,3,3
Latrell Sprewell,2001,19,0.538,0.333,1,0,6
Latrell Sprewell,2001,20,0.421,0,1,2,2
Latrell Sprewell,2001,25,0.471,0.333,0.889,0,3
Latrell Sprewell,2001,32,0.647,1,0.889,1,3
Latrell Sprewell,2001,27,0.522,1,0.4,2,1
Latrell Sprewell,2001,12,0.308,0,1,0,2
Latrell Sprewell,2001,20,0.368,0.5,0.571,1,2
Latrell Sprewell,2001,11,0.455,0.5,0,0,2
Latrell Sprewell,2001,5,0.091,,0.75,2,6
Latrell Sprewell,2001,12,0.25,0.333,0.75,0,0
Latrell Sprewell,2001,19,0.692,0.5,,0,3
Latrell Sprewell,2001,13,0.5,,0.333,0,4
Latrell Sprewell,2001,18,0.421,0,1,1,4
Latrell Sprewell,2001,21,0.467,0,0.636,2,5
Latrell Sprewell,2001,,,,,,
Latrell Sprewell,2001,22,0.526,0,0.667,0,3
Latrell Sprewell,2001,28,0.435,0.6,0.833,1,3
Latrell Sprewell,2001,21,0.368,0,0.7,2,2
Latrell Sprewell,2001,18,0.727,0.333,0.5,0,2
Latrell Sprewell,2001,14,0.364,1,1,0,3
Latrell Sprewell,2001,13,0.4,0,0.833,0,4
Latrell Sprewell,2001,20,0.412,0.5,0.833,2,8
Latrell Sprewell,2001,10,0.214,0,0.8,0,4
Latrell Sprewell,2001,23,0.538,,0.692,0,4
Latrell Sprewell,2001,22,0.5,0,1,0,2
Latrell Sprewell,2001,17,0.5,0,0.5,0,4
Latrell Sprewell,2001,17,0.421,0.25,,1,6
Latrell Sprewell,2001,11,0.278,0.333,,3,1
Latrell Sprewell,2001,26,0.545,0.5,1,0,3
Latrell Sprewell,2001,18,0.529,0,,1,2
Latrell Sprewell,2001,21,0.4,0.5,1,0,2
Latrell Sprewell,2001,13,0.353,0.333,,1,2
Latrell Sprewell,2001,16,0.25,0.333,0.875,1,2
Latrell Sprewell,2001,27,0.529,0.5,0.8,0,5
Latrell Sprewell,2001,16,0.417,0,0.75,1,3
Latrell Sprewell,2001,,,,,,
Latrell Sprewell,2001,26,0.524,0.667,1,0,2
Latrell Sprewell,2001,16,0.333,0,0.667,0,2
Latrell Sprewell,2001,16,0.389,0,1,0,4
Latrell Sprewell,2001,,,,,,
Latrell Sprewell,2001,21,0.529,,0.6,0,1
Latrell Sprewell,2001,22,0.563,0.5,1,0,3
Latrell Sprewell,2001,12,0.417,0,1,0,1
Latrell Sprewell,2001,29,0.524,0.25,1,0,3
Latrell Sprewell,2001,17,0.316,0,1,0,3
Latrell Sprewell,2001,21,0.389,0,0.875,0,3
Latrell Sprewell,2001,8,0.286,,,2,1
Latrell Sprewell,2001,21,0.5,0.5,0.5,0,3
Latrell Sprewell,2001,19,0.368,0,1,0,3
Latrell Sprewell,2001,14,0.412,0,,0,0
Latrell Sprewell,2001,9,0.4,0,0.5,0,4
Latrell Sprewell,2001,,,,,,
Latrell Sprewell,2001,21,0.625,0.5,,1,7
Latrell Sprewell,2001,15,0.316,0,0.75,1,2
Latrell Sprewell,2001,22,0.563,0,1,0,2
Latrell Sprewell,2001,26,0.5,0,1,0,4
Latrell Sprewell,2001,,,,,,
Latrell Sprewell,2001,21,0.375,1,1,3,3
Latrell Sprewell,2001,12,0.267,0,1,3,4
Lauri Markkanen,2023,17,0.5,0.429,1,0,1
Lauri Markkanen,2023,24,0.435,0.2,1,5,1
Lauri Markkanen,2023,31,0.529,0.333,1,3,2
Lauri Markkanen,2023,14,0.368,0,0,3,1
Lauri Markkanen,2023,24,0.667,0.25,0.75,1,4
Lauri Markkanen,2023,17,0.5,0.5,,2,3
Lauri Markkanen,2023,23,0.429,0.222,1,2,2
Lauri Markkanen,2023,31,0.733,0.667,0.833,4,2
Lauri Markkanen,2023,14,0.6,0,0.667,0,2
Lauri Markkanen,2023,27,0.529,0.333,1,3,1
Lauri Markkanen,2023,18,0.556,0.333,1,2,2
Lauri Markkanen,2023,23,0.667,0.25,0.667,1,1
Lauri Markkanen,2023,32,0.5,0.75,1,2,3
Lauri Markkanen,2023,17,0.571,0.333,,1,1
Lauri Markkanen,2023,15,0.462,0.4,0.25,3,4
Lauri Markkanen,2023,13,0.455,0.4,0.5,4,2
Lauri Markkanen,2023,38,0.833,0.667,0.75,1,1
Lauri Markkanen,2023,23,0.538,0.6,0.75,3,3
Lauri Markkanen,2023,25,0.476,0.2,1,7,2
Lauri Markkanen,2023,13,0.308,0.429,1,0,3
Lauri Markkanen,2023,,,,,,
Lauri Markkanen,2023,24,0.529,0.455,1,3,4
Lauri Markkanen,2023,15,0.308,0.25,0.714,1,2
Lauri Markkanen,2023,32,0.667,0.636,0.5,2,2
Lauri Markkanen,2023,23,0.636,0.571,1,1,1
Lauri Markkanen,2023,24,0.533,0.556,0.75,2,1
Lauri Markkanen,2023,21,0.4,0.667,1,1,5
Lauri Markkanen,2023,,,,,,
Lauri Markkanen,2023,,,,,,
Lauri Markkanen,2023,,,,,,
Lauri Markkanen,2023,19,0.5,0.286,0.5,2,2
Lauri Markkanen,2023,31,0.533,0.556,1,0,2
Lauri Markkanen,2023,18,0.538,0.5,1,1,0
Lauri Markkanen,2023,24,0.583,0.5,0.7,1,2
Lauri Markkanen,2023,38,0.65,0.692,0.75,0,1
Lauri Markkanen,2023,21,0.5,0.444,1,0,1
Lauri Markkanen,2023,32,0.444,0.3,1,1,0
Lauri Markkanen,2023,29,0.455,0.538,0.667,2,2
Lauri Markkanen,2023,36,0.667,0.143,1,1,1
Lauri Markkanen,2023,29,0.467,0.429,1,5,1
Lauri Markkanen,2023,28,0.4,0.143,1,0,2
Lauri Markkanen,2023,,,,,,
Lauri Markkanen,2023,49,0.556,0.4,1,1,0
Lauri Markkanen,2023,28,0.6,0.286,0.667,1,2
Lauri Markkanen,2023,21,0.444,0.25,1,1,1
Lauri Markkanen,2023,25,0.333,0.2,0.857,3,1
Lauri Markkanen,2023,28,0.308,0.5,0.81,1,5
Lauri Markkanen,2023,,,,,,
Lauri Markkanen,2023,,,,,,
Lauri Markkanen,2023,34,0.55,0.75,1,2,0
Lauri Markkanen,2023,22,0.5,0.6,,2,2
Lauri Markkanen,2023,25,0.571,0.5,0.833,0,2
Lauri Markkanen,2023,24,0.438,0.5,0.875,1,0
Lauri Markkanen,2023,29,0.55,0.5,0.75,0,1
Lauri Markkanen,2023,28,0.538,0.444,1,2,4
Lauri Markkanen,2023,25,0.421,0.273,0.857,4,0
Lauri Markkanen,2023,19,0.529,0.143,,1,2
Lauri Markkanen,2023,21,0.5,0.429,1,1,2
Lauri Markkanen,2023,23,0.45,0.286,1,2,3
Lauri Markkanen,2023,29,0.391,0.3,0.8,4,0
Lauri Markkanen,2023,29,0.5,0.222,1,1,3
Lauri Markkanen,2023,,,,,,
Lauri Markkanen,2023,,,,,,
Lauri Markkanen,2023,43,0.536,0.25,1,5,4
Lauri Markkanen,2023,27,0.529,0.429,1,1,2
Lauri Markkanen,2023,28,0.429,0.5,0.75,3,3
Lauri Markkanen,2023,20,0.429,0,0.727,4,6
Lauri Markkanen,2023,,,,,,
